Código,Descrição,Média,Sistema,Galpão,Divergente,%,Data,Hora,Tipo,Observação,
804223,TAMPA TRASEIRA FECHADURA  FECHADURAS RX / BT-100 / BT-1 / SMART X3 (MODELO ANTIGO) - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804225,BOTÃO ABERTURA ELETRÔNICO FECHADURAS RX / BT-100 / BT-1 / SMART X3 (MODELO ANTIGO) - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804227,BOTÃO ABERTURA MANUAL FECHADURAS RX / BT-100 / BT-1 / SMART X3 (MODELO ANTIGO) - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804238,"ACABAMENTO BATENTE PRETO LINHA RX / MINI SMART 1,50MM X 119MM (N°2)",5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804239,"ACABAMENTO DO BATENTE MINI SMART 2,70MMX119MM - PRETO (N°3)",5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804240,"ACABAMENTO BATENTE PRETO LINHA RX / MINI SMART 3,5MM X 119MM (N°1)",5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804024,SUPORTE BOTÃO P10S / P20 / P200 - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804029,BOTÃO PORTEIRO P10 / P20 / P200 / P100 - AZUL,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804213,MEMBRANA PLASTICA CONTROLE DE ACESSO FECHADURA RX500/BT-100/ULTRA TOUCH - PRETA,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804219,FRENTE PAINEL RX500 - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804356,ESPELHO DA FECHADURA AL100 / AL100R /MINI / ULTRA / SOBREPOR - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804566,FUNDO PROTETOR PCI NOVA LINHA ULTRA - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804567,TAMPA PROTETOR PCI NOVA LINHA ULTRA - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804568,SUPORTE ENCAIXE (BORNE E CONECTOR) PROTETOR PCI NOVA LINHA ULTRA - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804573,CAPA DO CILINDO COM LOGO NOVO MODELO ULTRA - PRETA,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804270,ALMA DO BOTÃO S500,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804498,PROTETOR DA ANTENA EXTERNA ULTRA CARD/MAGIC CARD - PRETA,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804505,SUPORTE DA ANTENA EXTERNA ULTRA CARD/MAGIC CARD AJUSTÁVEL - PRETA,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804398,TAMPA DO CILINDRO EXTERNO ULTRA CARD/MAGIC CARD - PRETA,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804084,BASE BOBINA 12V / 24V / 110V,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804086,CARRETEL DA BOBINA 12V/24V/110V,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804093,ROLDANA GRANDE PRETA,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804094,SUPORTE ROLDANA GRANDE PRETA,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804098,EIXO ROLDANA GRANDE,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804100,PINO PERCURSOR AL100,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804117,PROTETOR DA MOLA DO PERCURSOR,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804120,CAPA DO CILINDRO DA TAMPA CHAVE SIMPLES AGL PRETA,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
804097,GUIA DO BATENTE AL100 A.EXT / MINI A.EXT / AL100R - PRETO,5,,,0.0,0.0,2026-06-10,14:28:00,,Item não tem estoque no setor,
701235,BATENTE MECÂNICO BV CADENA - BRUTO,15,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
701149,CANTONEIRA SUPORTE FIX. BV E NEW BV - BRUTO,23,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
701003,BASE AGL - AL100R - BRUTO,1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
701007,TAMPA AGL-AL100R - BRUTO,1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
801143,EMBOLO FIXO TRAVA MAGNÉTICA,1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
805126,TAMPA DA TRAVA ELETROMAGNETICA (MODELO NOVO),1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
801139,"CHAPA DE FIXAÇÃO FECHADURA RX100/RX200/RX500 (110MMX8,1MMX1,5MM) - ZINCADA",1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
805076,ALUMINIO FECHADURA PV 200,1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
810001,CAPA LONGA 40MM - ALUMINIO,1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
810002,CAPA LONGA 43MM - ALUMINIO,1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
801235,PARAFUSO M4 X 8 CH. PH MET - OXI (PROD),1,,,0.0,0.0,2026-06-10,14:30:00,,Item não tem estoque no setor,
813261,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
701187,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
500026,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
411057,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
813167,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
813084,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
412029,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
813533,TAMPA LATERAL DIREITA PARA PORTA SOCIAL,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
807219,,,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
807221,,,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
500029,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
500030,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
813147,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
900001,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
813007,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
801162,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
804524,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
707046,,10,,,0.0,0.0,2026-06-10,14:31:00,,Item não tem estoque no setor,
916353,,15,,,0.0,0.0,2026-06-10,14:32:00,,Item não tem estoque no setor,
916354,,15,,,0.0,0.0,2026-06-10,14:32:00,,Item não tem estoque no setor,
401225,"CORRENTE DE ROLO ASA 410 122 ELOS (3098MM) PARA ACIONAMENTO BV CADENA DE 1,5M",15,,,0.0,0.0,2026-06-10,14:33:00,,Item não tem estoque no setor,
401226,ELO DE EMENDA CL 410 - RCC CORRENTE BV CADENA,15,,,0.0,0.0,2026-06-10,14:33:00,,Item não tem estoque no setor,
401230,PORCA BAIXA M20 MB ZI,15,165.0,165.0,0.0,0.0,2026-06-10,14:33:00,,,
905004,CONJUNTO BOBINA TRAVA ELETROMAGNETICA 220V (MODELO NOVO),5,,,0.0,0.0,2026-06-10,15:54:00,,Item não tem estoque no setor,
905003,CONJUNTO BOBINA TRAVA ELETROMAGNETICA 110V (MODELO NOVO),5,,,0.0,0.0,2026-06-10,15:54:00,,Item não tem estoque no setor,
105064,"BOBINA LAMINADA 2,00MM PRETO 23",5,740.0,0.0,-740.0,0.0,2026-06-10,15:55:00,Inventário,,
510022,TINTA CINZA GRAFITE POLIESTER TEXTURIZADO C-3920,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
510019,TINTA BRANCO POLIESTER TEXTURIZADO B-3910,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
105019,FITA POLIESTER BRANCA MW 250 X 0011,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
105049,FITA POLIESTER BRANCA MW 250 X 0041,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
105018,CREPE KRAFT P792A 45X50,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
105020,FITA POLIESTER BRANCA MW 250 X 0030,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
105053,FITA POLIESTER BRANCA MW 250 X 0038,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
105050,FITA POLIESTER BRANCA MW 250 X 0073,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
510028,TINTA PRETO POLIESTER TEXTURIZADO P-3901,5,,,0.0,0.0,2026-06-10,15:59:00,,Item não tem estoque no setor,
105068,"BOBINA LAMINADA 2,00MM PRETA 23 (EVA PARA MOTORES)",100,171.0,100.0,-71.0,-0.71,2026-06-10,16:00:00,Inventário,,
510027,INLUB GRAX MP 2/TI,5,337.0,340.0,3.0,0.008823529411764706,2026-06-10,16:02:00,Contado,,
105030,FITA POLIESTER AZUL P225S 10X66,5,,,0.0,0.0,2026-06-10,16:03:00,,Item não tem estoque no setor,
105031,FITA POLIESTER AZUL P225S 7X66,5,,,0.0,0.0,2026-06-10,16:03:00,,Item não tem estoque no setor,
501043,GRAXA BRANCA SACHE 10G,25,796.0,796.0,0.0,0.0,2026-06-10,16:03:00,,Postergar,
801132,"ARGOLA DA CHAVE 1,00  X 20,0 EXTERNO 1.1/2 VOLTAS ZINCADO",83,21312.0,21312.0,0.0,0.0,2026-06-10,16:13:00,Contado,"Item tem uma quantidade muito grande em um caixote, não foi contado por falta de tempo, contado em outra oportunidade",
404018,CONJUNTO CILINDRO FECHADURA AL100/AL100R/MINI/SOBREPOR,5,,,0.0,0.0,2026-06-10,16:14:00,,Item não tem estoque no setor,
813382,"EIXO AGL Ø12,70 X 154,10 P/ TANQUINHO",5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813380,"EIXO AGL Ø12,70 X 139,75  P/ TANQUINHO",5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813414,"EIXO AGL Ø12,00 X 162,35 P/ TANQUINHO (FIORETA)",5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813388,"EIXO AGL Ø12,70 X 143,35 P/ TANQUINHO",5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813390,"EIXO AGL Ø12,70 X 139,75 P/ TANQUINHO C/REBAIXO",5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813454,"EIXO AGL Ø12,70 X 139,75  P/ TANQUINHO NEW UP",5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813497,"EIXO AGL P24 Ø12,70 X 143,30  P/ TANQUINHO SUGGAR (LAV ALTA CAP) C/ REBAIXO",5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813392,"EIXO AGL Ø12,70 X 148,20 P/ TANQUINHO",35,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813413,"EIXO AGL Ø12,70 X 150,50 P/ TANQUINHO",35,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813386,"EIXO AGL Ø12,70 X 152,35 P/ TANQUINHO",35,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813603,"EIXO AGL 12,70 x 128,30 P/ TANQUINHO SUGGAR (LAV ALTA CAP) S/ REBAIXO",,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
701243,EIXO PRINCIPAL BV CADENA,5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
813617,"EIXO AGL 12,70 x 139,50 P/ TANQUINHO COLORMAQ",5,,,0.0,0.0,2026-06-10,16:15:00,,Item não tem estoque no setor,
911071,PLACA ACIONADORA REVISADA,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
911116,PLACA REVISADA NOBREAK AGUSTA,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
911066,PLACA REVISADA DO MODULO P/ TRAVA ELETROMAGNETICA 110V,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
911148,PLACA REVISADA ULTRA MAGIC CARD NUVOTON,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
911024,PLACA REVISADA NEW IZZY OPEN 433 E 2 CANAIS,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
911025,PLACA REVISADA RECEPTOR DUPLO RX-2C,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
911058,PLACA REVISADA TECLADO PARA FECHADURA RX500 - SMART LOCK MAINBOARD PCBA,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
911059,PLACA REVISADA COM RECEPTOR 433 PARA FECHADURA RX500 - SMART LOCK KEYPA,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
911149,PLACA REVISADA ULTRA NUVOTON,5,,,0.0,0.0,2026-06-10,16:16:00,,Item não tem estoque no setor,
701232,EIXO DA ROLDANA BV CADENA - BRUTO,8.75,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701234,CHAPA DE TRAÇÃO DA CORRENTE BV CADENA - BRUTO,10,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701201,ARRUELA LISA 1/4 FE - BRUTO,5,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701231,CÓDIGO DISPONÍVEL PARA USO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701218,MANCAL DE JUNÇÃO DO SUPORTE DA BARREIRA,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701219,CHAPA EM U DO SUPORTE DA BARREIRA,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701247,CHAPA EM U DO SUPORTE DA BARREIRA (MODELO FIX. MACHO E FÊMEA) - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701253,SUPORTE DAS BATERIAS CANCELA AGUSTA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701246,EIXO DE CONEXÃO DE MOLA DUPLA DA CANCELA AGUSTA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701204,GABINETE DA CANCELA AGUSTA LIGHT - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701205,BASE DO GABINETE DA CANCELA AGUSTA LIGHT- BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701206,TAMPA DE FECHAMENTO DO GABINETE CANCELA AGUSTA LIGHT- BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701207,SUPORTE DO MANCAL UFCL205-16 DA CANCELA AGUSTA LIGHT- BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701211,LUVA DO FLANGE DE TRAÇÃO DO EIXO CANCELA AGUSTA LIGHT - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701208,BATENTE MECÂNICO DO GABINETE CANCELA AGUSTA LIGHT - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701209,ALAVANCA DE TRAÇÃO CANCELA AGUSTA LIGHT - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701210,FLANGE DE TRAÇÃO DO EIXO CANCELA AGUSTA LIGHT - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701212,EIXO PRINCIPAL DA CANCELA AGUSTA LIGHT - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701220,PARAFUSO PAN ZBR P/ CHAVE TORX M5 X 25MM T25 (FABR. AGL) - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701264,EIXO PRINCIPAL DO PIVO ROBÔ,16,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701269,CHAPA EM U DO FIM DE CURSO PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701273,BRAÇO PRIMÁRIO DE ARTICULAÇÃO DO FIM DE CURSO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701274,BRAÇO SECUNDÁRIO DE ARTICULAÇÃO DO FIM DE CURSO PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701270,EIXO DA CHAPA EM U DO FIM DE CURSO PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701267,BUCHA DO EIXO DO FIM DE CURSO PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701265,BASE DA CHAPA DE FIXAÇÃO DA PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701268,CHAPA DE FIXAÇÃO DA PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701271,JUNÇÃO POSICIONADORA PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701266,BUCHA DE REDUÇÃO DA RODA PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701272,ARRUELA DA BUCHA DE REDUÇÃO DA PIVO ROBÔ - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701236,BASE DE SUPORTE DO MOTORREDUTOR BV CADENA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701237,CARCAÇA TRASEIRA BV CADENA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701238,TAMPA INFERIOR BV CADENA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701239,TAMPA SUPERIOR BV CADENA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701240,CARCAÇA FRONTAL BV CADENA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701241,SUPORTE DO MICRO SWICH BV CADENA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701242,MANCAL DE ENCAIXE DO ACIONAMENTO BV CADENA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701244,CHAPA ESTABILIZADORA TRASEIRA BV CADENA - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701256,COROA Z11 PARA BV CADENA (P/ CORRENTE ASA 410) - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701223,GABINETE METÁLICO 3U - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701224,GABINETE METÁLICO 5U - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701225,GABINETE VERTICAL - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701249,PRATELEIRA PARA RACK CFTV PADRÃO - BRUTO,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701258,TAMPA GABINETE 3U - BRUTA,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701259,TAMPA GABINETE 5U - BRUTA,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701260,TAMPA GABINETE VERTICAL - BRUTA,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701261,CANTONEIRA GABINETE VERTICAL - BRUTA,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
701289,,1,,,0.0,0.0,2026-06-10,16:20:00,,Item não tem estoque no setor,
412098,CJ ESTATOR ROTOR AGL P17 1/7 cv 04 42Z 127V 60HZ (TQ LAVE MAIS),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412097,CJ ESTATOR ROTOR AGL P17 1/7 cv 04 42Z 220V 60HZ (TQ LAVE MAIS),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412383,CJ ESTATOR ROTOR AGL P24 1/7 cv 04 42Z 127V 60HZ (SUGGAR REPOSIÇÃO),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412384,CJ ESTATOR ROTOR AGL P24 1/7 cv 04 42Z 220V 60HZ (SUGGAR REPOSIÇÃO),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412389,CJ ESTATOR ROTOR AGL P28 1/4 cv 04 42Z 220V 60Hz (TQ FIX BASE PLASTICA),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412099,CJ ESTATOR ROTOR AGL P28 1/4 cv 04 42Z 220V 60Hz (COLORMAQ),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412131,CJ ESTATOR ROTOR AGL P28 1/4 cv 04 42Z 220V 60Hz (SUGGAR REPOSIÇÃO),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412390,CJ ESTATOR ROTOR AGL P24 1/7 cv 04 42Z 220V 60HZ (TQ EIXO LONGO),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412391,CJ ESTATOR ROTOR AGL P24 1/7 cv 04 42Z 127V 60HZ (TQ EIXO LONGO),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412133,CJ ESTATOR ROTOR AGL P28 1/4 cv 04 42Z 127V 60Hz (TQ DE CIMENTO),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412132,CJ ESTATOR ROTOR AGL P28 1/4 cv 04 42Z 220V 60Hz (TQ DE CIMENTO),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412136,CJ ESTATOR ROTOR AGL P24 1/7 cv 04 42Z 127V 60HZ (LATINA),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412137,CJ ESTATOR ROTOR AGL P24 1/7 cv 04 42Z 220V 60HZ (LATINA),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
412386,CJ ESTATOR ROTOR AGL P24 1/7 cv 04 42Z 220V 60HZ (COLORMAQ REPOSIÇÃO),15,,,0.0,0.0,2026-06-10,16:21:00,,Item não tem estoque no setor,
